order_id,user_id,account_age_days,order_value,user_avg_order_value,delivery_distance_km,order_hour,payment_method,gps_verified,address_verified,order_count_today,is_fake,rule_based_score
order_007469,user_3510,86,51175,59842,7.5,15,ewallet,True,True,2,False,0
order_029012,user_12188,10,197737,20011,16.3,20,cod,False,False,10,True,85
order_011032,user_3279,172,66956,66607,5.5,12,credit,True,True,2,False,0
order_029443,user_18339,7,222492,20319,13.4,23,cod,False,True,10,True,90
order_007294,user_4716,174,73957,77461,4.4,14,ewallet,True,True,1,False,0
order_012972,user_9004,152,58170,57844,4.7,19,credit,True,True,3,False,0
order_005347,user_1331,113,36764,30125,6.0,9,ewallet,True,True,3,False,0
order_014471,user_6446,78,45471,49629,1.7,18,credit,True,True,1,False,0
order_028812,user_12317,11,233680,27295,14.1,1,cod,False,False,5,True,90
order_015963,user_6075,38,48303,42331,6.3,14,ewallet,True,True,1,False,0
order_024275,user_18548,6,226134,37014,10.9,7,cod,False,True,7,True,85
order_021150,user_5561,287,31557,38860,7.5,14,ewallet,True,True,1,False,0
order_010864,user_6020,360,39727,42326,5.9,12,ewallet,True,True,3,False,0
order_017755,user_3436,283,56342,60226,6.9,9,ewallet,False,True,2,False,10
order_004485,user_1660,197,51808,55095,6.4,17,cod,False,True,2,False,15
order_010561,user_7504,43,38868,44077,5.5,9,credit,True,False,2,False,10
order_024578,user_11357,14,187435,33389,10.0,0,cod,False,False,7,True,85
order_020327,user_3382,108,69255,63236,4.6,20,credit,True,False,2,False,10
order_021717,user_4448,59,28153,30502,7.9,18,credit,False,True,3,False,10
order_010599,user_4548,306,71906,79943,1.2,16,cod,True,True,2,False,5
order_001434,user_1497,273,36441,26911,1.8,17,ewallet,False,True,1,False,10
order_005861,user_2981,40,43104,41964,2.5,4,credit,True,True,2,False,15
order_012427,user_7355,299,28114,27017,4.0,12,credit,True,True,1,False,0
order_010981,user_4399,286,36165,29150,7.2,19,credit,True,True,1,False,0
order_022045,user_1194,116,52623,45673,3.7,7,ewallet,True,True,2,False,0
order_027831,user_18232,12,253542,29584,12.9,2,cod,False,False,6,True,100
order_023078,user_6291,287,48899,58610,1.4,8,credit,True,True,2,False,0
order_026377,user_17816,3,125792,22702,18.8,0,cod,False,True,5,True,90
order_010407,user_2886,344,43803,37939,7.4,12,credit,True,True,1,False,0
order_023491,user_1329,32,72303,73957,1.1,21,ewallet,True,True,2,False,0
order_019567,user_1307,327,51008,58927,3.4,20,ewallet,True,True,1,False,0
order_011473,user_3477,102,56419,59038,5.5,16,ewallet,True,True,2,False,0
order_012064,user_8798,224,47705,46099,4.0,18,ewallet,True,True,1,False,0
order_008932,user_7492,124,31971,41836,7.5,12,ewallet,True,False,2,False,10
order_010969,user_8019,128,29401,19460,1.8,9,ewallet,True,True,1,False,0
order_027756,user_15799,7,196826,29717,12.3,0,ewallet,False,False,9,True,95
order_026848,user_13160,14,281609,20463,16.8,11,cod,False,True,5,True,65
order_001611,user_3138,218,72333,79645,4.0,7,cod,True,True,1,False,5
order_029237,user_15823,10,209981,26003,10.9,4,credit,True,True,7,True,75
order_016267,user_9468,358,54442,49313,6.0,7,cod,True,False,1,False,15
order_012394,user_9029,301,60227,69447,3.6,9,credit,True,True,3,False,0
order_026840,user_13036,11,195545,31146,11.0,3,cod,False,True,7,True,90
order_002768,user_7672,214,65233,73223,3.1,18,ewallet,True,True,1,False,0
order_012777,user_3335,206,40563,39770,3.4,15,credit,False,True,2,False,10
order_023177,user_5205,162,34711,25153,4.3,21,ewallet,True,True,1,False,0
order_000217,user_2848,46,68266,72003,5.3,21,credit,True,True,2,False,0
order_024877,user_15276,11,182480,20000,12.9,2,credit,False,False,5,True,85
order_006166,user_5359,233,25413,33714,2.0,17,ewallet,False,True,2,False,10
order_003902,user_2098,157,47171,45169,4.4,20,ewallet,True,False,1,False,10
order_021232,user_7437,119,25039,33425,3.7,7,credit,True,True,1,False,0
order_024637,user_13128,5,180452,23694,17.9,22,cod,False,False,8,True,95
order_010000,user_8046,325,30496,35286,7.3,10,ewallet,True,True,3,False,0
order_014798,user_5947,144,41620,40351,1.5,8,ewallet,True,True,3,False,0
order_006088,user_1302,125,25058,31345,4.3,9,ewallet,False,True,1,False,10
order_014460,user_8627,107,49423,43067,5.1,7,credit,True,False,1,False,10
order_002857,user_9356,263,49041,48096,4.6,8,credit,True,True,3,False,0
order_018218,user_8953,356,38202,40630,6.0,15,credit,True,True,2,False,0
order_017042,user_4938,147,51480,48559,7.9,12,ewallet,True,True,1,False,0
order_012415,user_3459,120,73499,83316,3.0,21,credit,True,True,1,False,0
order_009673,user_1574,339,56674,59544,2.3,16,credit,True,True,2,False,0
order_000517,user_1136,64,50470,49360,5.6,20,ewallet,True,True,3,False,0
order_011624,user_2528,236,55577,51249,4.6,15,ewallet,True,True,1,False,0
order_008282,user_5106,73,71076,67089,3.6,11,ewallet,True,True,2,False,0
order_020257,user_4456,64,28828,35947,1.4,9,ewallet,True,False,1,False,10
order_012079,user_6853,94,65944,68485,5.2,8,cod,True,True,3,False,5
order_017735,user_6044,195,66887,65183,1.5,4,cod,True,False,1,False,30
order_002158,user_1531,36,38753,38511,7.4,13,ewallet,True,True,2,False,0
order_028082,user_17325,3,260637,32153,11.9,0,cod,False,True,4,True,90
order_010727,user_8783,325,47401,42518,6.4,11,ewallet,True,True,2,False,0
order_029031,user_16709,1,136346,37033,14.8,20,ewallet,True,True,4,True,60
order_003097,user_6468,357,40077,49709,4.0,15,credit,True,True,3,False,0
order_022754,user_9700,137,53218,61079,2.5,21,credit,False,True,1,False,10
order_003109,user_9714,34,74765,66071,7.2,8,credit,True,True,3,False,0
order_010277,user_2018,164,59503,57956,4.4,15,credit,True,True,1,False,0
order_021882,user_6719,70,52084,57434,3.2,9,credit,True,True,2,False,0
order_006428,user_3175,66,51646,52834,3.5,11,ewallet,True,True,3,False,0
order_009253,user_9201,203,67144,66118,6.2,9,cod,False,True,2,False,15
order_002407,user_6467,75,60860,68778,1.7,21,credit,True,True,3,False,0
order_025039,user_12223,3,214718,36956,10.2,3,credit,True,True,4,True,75
order_014643,user_5464,151,62660,69801,1.9,11,ewallet,True,False,3,False,10
order_024744,user_14537,6,169291,20491,19.8,12,credit,False,False,7,True,90
order_018525,user_9959,294,47498,52085,2.3,11,credit,True,True,2,False,0
order_013421,user_1331,273,66456,73703,3.8,11,cod,True,True,1,False,5
order_003399,user_7946,315,68487,65521,2.4,18,cod,True,False,2,False,15
order_008944,user_5196,301,56396,53335,2.9,11,credit,True,True,2,False,0
order_027173,user_12805,6,102088,35016,19.6,1,cod,True,False,5,True,80
order_006940,user_7760,260,45020,38492,3.6,12,credit,True,True,1,False,0
order_027316,user_12778,13,224293,34977,17.5,4,cod,False,False,5,True,90
order_028315,user_19859,0,233768,34970,19.2,1,ewallet,False,False,10,True,100
order_027775,user_18486,8,127798,34109,12.4,21,cod,False,False,5,True,75
order_009817,user_7979,183,58790,48863,4.4,15,ewallet,True,True,1,False,0
order_016140,user_3110,163,70687,63531,5.2,17,ewallet,True,True,1,False,0
order_009419,user_1021,123,57942,51768,2.2,15,ewallet,True,True,1,False,0
order_012316,user_4630,122,51947,61544,6.8,8,ewallet,True,True,1,False,0
order_002519,user_5936,265,57695,53604,3.3,20,ewallet,True,True,2,False,0
order_029752,user_12236,4,168877,26386,13.4,5,cod,False,False,5,True,100
order_016602,user_5031,44,33107,27033,3.9,21,ewallet,True,True,3,False,0
order_017593,user_1221,142,36811,36756,2.7,15,ewallet,True,True,2,False,0
order_005101,user_5564,283,49645,46937,6.7,12,ewallet,True,True,3,False,0
order_009843,user_5464,66,33138,39691,2.2,16,credit,True,True,3,False,0
order_017188,user_2130,259,44868,40736,6.6,11,credit,False,True,2,False,10
order_007278,user_9913,239,56988,64189,1.7,14,credit,True,True,2,False,0
order_018773,user_2812,255,31825,30978,7.3,10,credit,True,True,1,False,0
order_010079,user_5773,217,54222,58487,1.8,7,ewallet,False,True,1,False,10
order_021771,user_2800,253,46563,54379,4.5,21,ewallet,True,True,1,False,0
order_026444,user_16791,8,117955,28283,11.2,0,cod,True,True,5,True,70
order_009893,user_7517,202,41357,50349,2.4,13,ewallet,True,True,1,False,0
order_006329,user_7672,252,30561,25480,2.9,3,ewallet,True,True,1,False,15
order_010046,user_8381,80,50584,49024,3.1,22,credit,True,True,3,False,0
order_026120,user_14772,9,261853,22641,13.5,0,cod,False,True,7,True,90
order_014330,user_8659,229,33682,37316,3.6,5,ewallet,True,True,1,False,15
order_026756,user_16701,2,266938,38445,19.5,4,cod,False,False,10,True,100
order_011847,user_6065,177,70925,78440,1.5,13,ewallet,False,True,1,False,10
order_016587,user_5202,269,36193,40307,6.9,12,credit,True,True,3,False,0
order_017551,user_5018,60,34247,31682,7.4,7,cod,True,True,3,False,5
order_021265,user_5352,103,45989,37956,5.5,15,credit,True,True,3,False,0
order_015092,user_8575,289,55236,60469,6.2,17,ewallet,True,True,1,False,0
order_023481,user_4468,275,25605,25559,2.3,9,credit,True,True,2,False,0
order_018394,user_4674,145,35068,30565,3.7,22,ewallet,True,True,1,False,0
order_022277,user_2234,179,73500,65358,6.0,12,ewallet,True,True,1,False,0
order_010400,user_3707,261,27678,34000,4.6,16,credit,True,True,1,False,0
order_008165,user_6276,270,48824,58349,6.3,15,ewallet,True,True,1,False,0
order_022501,user_5145,251,65998,75581,6.1,21,credit,True,True,1,False,0
order_010884,user_8210,337,53526,46966,2.1,18,credit,True,True,1,False,0
order_023087,user_2392,109,31572,22707,6.9,19,cod,True,True,1,False,5
order_024673,user_10214,6,231329,27343,16.2,21,cod,False,False,6,True,95
order_013721,user_6180,79,63050,65052,7.9,12,ewallet,False,True,1,False,10
order_017847,user_5646,86,59771,53270,4.6,13,ewallet,False,True,1,False,10
order_003383,user_2386,304,35276,41201,2.0,17,credit,False,True,1,False,10
order_009846,user_5622,127,70208,71682,4.9,12,cod,True,True,3,False,5
order_018833,user_4984,205,51612,45083,1.1,8,ewallet,True,True,1,False,0
order_019341,user_3004,326,25935,29794,2.8,13,ewallet,True,True,2,False,0
order_007340,user_8922,365,42278,42046,4.5,16,ewallet,True,True,1,False,0
order_014369,user_8469,105,56413,54121,4.3,8,credit,True,True,1,False,0
order_014660,user_2607,317,44570,35033,6.2,18,ewallet,True,True,1,False,0
order_000429,user_8976,276,64597,54813,4.5,8,ewallet,True,True,1,False,0
order_016205,user_2617,177,69194,60441,5.7,8,ewallet,True,True,1,False,0
order_017508,user_8319,145,32771,32498,4.7,15,ewallet,True,True,2,False,0
order_000625,user_5573,37,72842,76870,6.2,10,ewallet,True,True,2,False,0
order_028356,user_13252,2,295282,36941,10.1,0,cod,False,True,9,True,100
order_017171,user_6338,268,72920,75602,1.8,7,ewallet,True,True,2,False,0
order_001139,user_2295,143,72668,65104,3.3,14,ewallet,True,True,2,False,0
order_017664,user_6377,344,61311,55962,3.0,22,cod,False,True,1,False,15
order_024512,user_17743,14,261432,20369,10.4,18,ewallet,False,True,8,True,70
order_019543,user_6348,297,74346,72613,5.8,15,ewallet,True,True,2,False,0
order_004409,user_4452,348,60760,62638,7.9,18,ewallet,False,True,1,False,10
order_017121,user_6444,137,51194,42991,3.4,18,ewallet,True,True,1,False,0
order_010353,user_3629,64,71062,62486,5.6,8,ewallet,True,True,3,False,0
order_029597,user_12744,2,125522,21513,17.7,22,cod,False,False,5,True,85
order_009478,user_2490,362,30663,27468,2.3,20,ewallet,True,False,1,False,10
order_010300,user_8340,139,74155,81083,5.5,6,ewallet,True,True,3,False,0
order_002886,user_3130,116,33017,31179,7.2,20,ewallet,False,True,2,False,10
order_018418,user_4334,290,41700,37158,4.0,5,ewallet,True,True,1,False,15
order_007501,user_2434,141,36227,42040,3.5,3,ewallet,False,True,3,False,25
order_002684,user_6831,294,73350,66460,4.9,14,ewallet,False,False,1,False,20
order_023494,user_8916,184,45159,37846,5.3,11,ewallet,True,True,2,False,0
order_017173,user_6451,94,30436,30898,5.7,16,ewallet,True,True,3,False,0
order_022925,user_2139,112,48661,38965,5.0,12,ewallet,True,True,2,False,0
order_009899,user_4783,211,68862,78494,2.9,8,ewallet,True,True,3,False,0
order_006217,user_1478,211,53052,54240,4.1,19,credit,True,True,1,False,0
order_020720,user_3506,189,53969,62563,2.4,9,credit,True,True,1,False,0
order_007979,user_9651,160,34646,35083,7.4,18,credit,False,True,1,False,10
order_011406,user_7711,78,32835,31002,2.4,10,credit,True,True,1,False,0
order_005552,user_8536,218,51588,49636,2.8,10,ewallet,False,True,2,False,10
order_000739,user_4126,87,26041,22208,7.0,9,credit,True,True,2,False,0
order_028718,user_17591,2,203541,23637,18.9,0,cod,True,False,8,True,100
order_010747,user_3625,86,52198,60797,3.4,12,credit,True,True,3,False,0
order_027646,user_17644,5,121335,24929,17.2,6,cod,False,False,4,True,85
order_007072,user_9838,291,49228,56730,2.8,13,credit,True,True,1,False,0
order_001711,user_4523,131,54025,51144,7.5,16,cod,False,False,1,False,25
order_003509,user_4397,333,36657,42562,8.0,12,credit,True,True,2,False,0
order_023163,user_6614,324,64174,71341,7.7,8,ewallet,True,True,1,False,0
order_029050,user_12430,0,188289,25553,9.3,6,cod,True,False,8,True,70
order_013805,user_6694,125,48642,47501,2.5,18,credit,True,True,2,False,0
order_013493,user_5405,316,62589,65216,7.8,14,credit,True,True,1,False,0
order_018341,user_7095,103,35845,28703,6.4,13,credit,True,True,1,False,0
order_012052,user_6847,94,34997,36257,2.8,13,ewallet,True,False,1,False,10
order_015956,user_7411,301,54243,53835,1.8,12,ewallet,True,True,1,False,0
order_018004,user_5068,42,43669,52617,1.6,14,credit,True,True,2,False,0
order_007780,user_5335,66,38095,43651,1.1,14,ewallet,False,True,1,False,10
order_009004,user_7363,61,46815,37360,3.3,11,ewallet,True,True,2,False,0
order_015747,user_1429,303,58241,52143,4.8,17,credit,True,True,3,False,0
order_025482,user_10955,8,124823,31524,19.0,0,credit,False,True,6,True,85
order_000734,user_2548,267,68309,76936,6.7,11,ewallet,True,True,2,False,0
order_014199,user_3281,116,71905,63790,3.5,19,credit,False,False,1,False,20
order_021907,user_2348,54,48761,40406,1.1,10,credit,True,True,2,False,0
order_021045,user_9568,253,25953,31743,6.2,19,ewallet,True,True,2,False,0
order_015821,user_7088,93,67637,65302,5.6,19,ewallet,True,True,1,False,0
order_018843,user_4351,227,52654,54173,3.5,17,credit,True,True,2,False,0
order_020245,user_9082,198,47149,38476,4.6,23,ewallet,True,True,2,False,15
order_008204,user_5079,273,56470,65004,6.3,19,ewallet,True,True,1,False,0
order_028967,user_18469,14,149152,36886,17.2,19,cod,False,True,10,True,75
order_010587,user_1506,163,66195,57244,2.9,21,cod,True,True,3,False,5
order_019592,user_3691,129,61436,58683,6.5,18,ewallet,True,True,1,False,0
order_020200,user_8778,37,46929,38397,2.8,11,ewallet,True,True,1,False,0
order_018897,user_8454,275,46789,43934,2.9,18,cod,True,True,1,False,5
order_023629,user_3948,153,42335,45939,3.1,10,ewallet,True,True,3,False,0
order_004970,user_9392,185,47712,52813,1.8,15,ewallet,True,True,2,False,0
order_012622,user_6871,251,32764,34723,5.2,18,ewallet,False,True,3,False,10
order_008248,user_1229,346,43506,45477,1.5,13,ewallet,True,True,2,False,0
order_024383,user_18807,14,203522,21730,12.0,1,cod,False,False,4,True,90
order_002905,user_3913,183,67803,76648,7.7,22,cod,True,True,3,False,5
order_020274,user_6475,258,66292,61555,3.8,16,cod,True,True,1,False,5
order_012102,user_3829,365,68281,71260,3.2,16,credit,True,False,1,False,10
order_006070,user_3520,159,56044,59102,7.9,13,ewallet,True,True,2,False,0
order_012141,user_3790,319,49862,45908,4.6,19,credit,False,True,1,False,10
order_003699,user_3748,87,49932,40345,1.2,19,credit,True,True,1,False,0
order_029678,user_18765,11,168099,21839,11.0,3,cod,False,True,10,True,90
order_001913,user_1862,165,67641,75481,5.1,10,credit,False,True,1,False,10
order_006401,user_5224,40,46867,44285,7.8,6,credit,True,True,1,False,0
order_004476,user_6527,318,32721,40308,6.3,7,credit,True,True,2,False,0
order_023455,user_2042,149,69833,74127,6.7,7,ewallet,True,True,1,False,0
order_029218,user_10709,13,225111,39067,15.7,3,cod,False,False,9,True,100
order_008346,user_8547,340,60676,60633,1.4,16,ewallet,True,True,1,False,0
order_026624,user_17204,12,101666,28262,19.4,5,ewallet,True,True,6,True,75
order_026598,user_14078,13,184033,35950,10.5,0,cod,False,False,4,True,90
order_010039,user_6234,156,27368,35321,5.6,17,ewallet,True,False,2,False,10
order_003264,user_9236,65,66843,75292,7.3,5,credit,True,True,2,False,15
order_010262,user_9346,225,69267,63196,6.4,8,credit,False,True,2,False,10
order_016983,user_3522,337,56443,64492,3.9,0,credit,False,False,1,False,35
order_004978,user_7309,162,57204,55674,1.1,18,ewallet,True,True,1,False,0
order_011328,user_5289,62,46343,38865,7.9,6,ewallet,True,True,2,False,0
order_028217,user_12213,9,193172,20576,15.3,23,cod,False,False,6,True,100
order_020347,user_7438,263,42553,39579,1.4,14,credit,True,True,3,False,0
order_004230,user_5752,126,61544,58353,6.0,11,credit,True,False,3,False,10
order_005219,user_1887,222,63594,59391,6.6,16,ewallet,True,True,3,False,0
order_015845,user_9052,308,26076,31385,3.2,16,ewallet,True,True,2,False,0
order_019913,user_6349,87,70520,62608,5.0,16,ewallet,True,False,1,False,10
order_001428,user_8598,57,67456,64986,5.0,20,ewallet,True,True,1,False,0
order_008122,user_3114,257,65659,69887,1.7,13,cod,True,True,1,False,5
order_012794,user_7852,167,72509,75326,4.0,18,credit,False,True,2,False,10
order_010147,user_9759,244,42678,47744,7.5,19,ewallet,True,True,1,False,0
order_025768,user_14069,7,230046,36173,18.9,16,credit,True,True,5,True,50
order_026730,user_18600,11,148922,36245,18.0,3,cod,False,False,8,True,100
order_014500,user_6783,273,60005,52838,1.8,17,ewallet,True,True,1,False,0
order_010439,user_4808,54,26703,19212,5.2,21,ewallet,True,True,3,False,0
order_014564,user_3748,307,68128,75218,6.0,10,credit,True,True,1,False,0
order_016383,user_4862,326,35278,42631,5.0,1,ewallet,False,True,1,False,25
order_012948,user_8879,56,67694,74013,3.7,13,ewallet,False,True,1,False,10
